Sequence,Video ID,Bitrate,Quantizer,QP Step,B-Frames,IP Factor,PB Factor,Ref Number,Subme,RC Lookahead,PSNR(dB),SSIM,Cbleed,Ringing,Blurring,VIF,Compression Ratio (%)
misato,MDIHYEUT,14016,0,4,12,1.4,1.3,4,5,250,32.257889456737736,0.9457803356647492,103.423996661603,8.972303214843569,4.058875193103306,12.61279012586806,55.2513066186949
misato,1K8SVM9M,20000,0,4,12,1.4,1.3,4,5,250,32.37318670021349,0.9480505925416948,102.57152035469716,8.114828048875056,4.031006759938228,12.398811009837964,54.62777683139159
misato,0DPW7KR4,576,12,4,12,1.4,1.3,4,5,0,29.585841991789938,0.6676083141565323,116.822473401331,13.406689275403528,11.569903499340937,13.246603126607503,74.01469556898476
misato,ENJBI5GI,5184,12,4,12,1.4,1.3,4,5,0,31.71782278920779,0.9207137870788574,106.1125802384742,13.451887878412144,4.36726931305231,13.085064609857254,58.47409818263301
misato,27AEOH35,14016,12,4,12,1.4,1.3,4,5,0,32.28401127456898,0.943105870783329,102.70393193359384,12.375022330568386,4.176237810909087,12.902583535075872,56.21392359176419
misato,GPLB6FM9,20000,12,4,12,1.4,1.3,4,5,0,32.53102285892417,0.9490769907832146,101.13660711926124,11.276509293966551,4.125610511609582,12.730731503986624,55.56700630166781
misato,85SEJPEY,576,12,4,12,1.4,1.3,4,5,10,29.444727474198704,0.6467536035180091,116.63566989655668,13.313431438752469,11.599068129513276,13.2484702031893,74.91897020400539
misato,IFBHNNN9,5184,12,4,12,1.4,1.3,4,5,10,31.65201571698749,0.9188091233372688,106.68714559461804,13.978945700022187,4.39236766053136,13.12960405414095,58.81437370637875
misato,S5FU1E5S,14016,12,4,12,1.4,1.3,4,5,10,32.249384615687234,0.943056564629078,103.1827016698014,11.585107818721609,4.166554432257482,12.853520817258234,56.174493526244405
misato,WH44KPW1,20000,12,4,12,1.4,1.3,4,5,10,32.47128006820908,0.9486148038506508,101.74560293089316,10.309921156834696,4.091570330346868,12.65605040428884,55.46031504230452
misato,DKAIWA26,576,12,4,12,1.4,1.3,4,5,40,29.987997607461168,0.7462585961818695,116.95073816189236,14.044450823344029,7.11274166773131,13.274773222093632,69.41184539090787
misato,DEWH6HFV,5184,12,4,12,1.4,1.3,4,5,40,31.881068812322397,0.9323519298434256,105.87443848259066,12.678295295799396,4.251719069351804,13.051549073270316,57.71083122661448
misato,ZMQFVYNB,14016,12,4,12,1.4,1.3,4,5,40,32.26442795783072,0.9460468098521232,103.41706368272575,9.062198852521565,4.058271895804466,12.638654130497676,55.17302801475182
misato,BZ22ETE4,20000,12,4,12,1.4,1.3,4,5,40,32.369023650636564,0.948049412369728,102.5822767324942,8.23906706269188,4.032760567559065,12.434499971064811,54.62273903687103
misato,16KM5614,576,12,4,12,1.4,1.3,4,5,250,29.97005806679505,0.744849958717823,117.04801083863816,14.03529239468246,7.151066282718662,13.278535895704731,69.52436456312935
misato,ZNAHGGRC,5184,12,4,12,1.4,1.3,4,5,250,31.875556039867465,0.931726253926754,105.94542818889852,12.555297703878676,4.257191792842981,13.03021055893133,57.8855421934254
misato,ZA0YLDT5,14016,12,4,12,1.4,1.3,4,5,250,32.26539066528541,0.9460066238045692,103.3556389865451,8.922360404118177,4.05732221257885,12.61552209121013,55.19269247993811
misato,6IUSH8PV,20000,12,4,12,1.4,1.3,4,5,250,32.369872849178435,0.9479987421631813,102.60120278139466,8.117617647915262,4.031835751850863,12.410383977141205,54.63688531558748
misato,B6O89MSZ,576,37,4,12,1.4,1.3,4,5,0,29.59246419538048,0.667985588312149,116.9644263057002,13.371754584850189,11.55068820141989,13.243912602076907,73.93515277570152
misato,K6B3ZG05,5184,37,4,12,1.4,1.3,4,5,0,31.714063861950184,0.920637021958828,106.17761152102626,13.459293782748942,4.365897907926861,13.087127921649952,58.48203097074255
misato,Z1LGEJXI,14016,37,4,12,1.4,1.3,4,5,0,32.2744552310371,0.942898143529892,102.78106383584104,12.411928394547322,4.176322308609088,12.906882347125787,56.23114817152395
misato,B9O4RFQ1,20000,37,4,12,1.4,1.3,4,5,0,32.521529302047746,0.94887608140707,101.24449437813465,11.312289650274977,4.1270635696075,12.738525057870367,55.584350979414886
misato,SYZ4ZGVB,576,37,4,12,1.4,1.3,4,5,10,29.45062961226836,0.6475090527534485,116.3922243212288,13.306519528851476,11.569120188545858,13.249394888117282,74.93137190143241
misato,3PNE6OD1,5184,37,4,12,1.4,1.3,4,5,10,31.6515879789552,0.9188265526294708,106.71261443624606,13.987912861111134,4.391185925275956,13.13027738233025,58.81419671987113
misato,Z1FU5YJP,14016,37,4,12,1.4,1.3,4,5,10,32.245284908941365,0.9429511979222298,103.22238497781642,11.58107950210286,4.16860876289032,12.85381591676313,56.18598500734653
misato,RO2TV2MA,20000,37,4,12,1.4,1.3,4,5,10,32.46116400823552,0.9483829009532928,101.81991049382718,10.351376226971546,4.093204856895166,12.66643672518004,55.483968024859024
misato,74ZMNFLV,576,37,4,12,1.4,1.3,4,5,40,29.98477694209511,0.7458208084106446,117.016981026958,14.044481991832686,7.117862754904699,13.274163446019813,69.43579545795731
misato,XCGEDBXA,5184,37,4,12,1.4,1.3,4,5,40,31.88116856466305,0.9323391908407213,105.85895016396609,12.679301388265475,4.251653272243002,13.053187068383489,57.71052150022613
misato,6L5OIB0M,14016,37,4,12,1.4,1.3,4,5,40,32.26045135965811,0.9459713581204414,103.45126314863036,9.079531299997289,4.058696142673679,12.644609108957043,55.185998597381925
misato,6XM4F7RN,20000,37,4,12,1.4,1.3,4,5,40,32.366264048670075,0.9479917919635772,102.59077737268522,8.249723248466477,4.03242990200162,12.436339912872937,54.62691718264028
misato,Q2OI04P8,576,37,4,12,1.4,1.3,4,5,250,29.9630706637588,0.7448803693056106,117.58284250578704,14.015544007533151,7.159249989290718,13.276666658629113,69.58290917147242
misato,CUADTZSO,5184,37,4,12,1.4,1.3,4,5,250,31.868546165901435,0.9314388957619668,106.00104022834684,12.563299584391356,4.260550814961311,13.030272238297322,57.93422612491518
misato,UGD4OVGF,14016,37,4,12,1.4,1.3,4,5,250,32.258440261314576,0.9458102414011956,103.40882499517748,8.96192758053789,4.058191125645821,12.608982107606728,55.250314230062855
misato,39APCG42,20000,37,4,12,1.4,1.3,4,5,250,32.36808096441395,0.9479232075810432,102.62025217737268,8.13780222780798,4.0325541428938845,12.399916477784211,54.662655815286776
misato,8C7Y278M,576,50,4,12,1.4,1.3,4,5,0,29.59371324630546,0.6675600078701973,116.9034698615933,13.361203746817392,11.57238556247948,13.246351814879114,73.93091142046526
misato,6FTJ3A0G,5184,50,4,12,1.4,1.3,4,5,0,31.71558812369565,0.9206361955404282,106.14312425250766,13.460005273225988,4.366185311494927,13.086294656635806,58.48378187297868
misato,6M5OO8TF,14016,50,4,12,1.4,1.3,4,5,0,32.28974356878453,0.943256702721119,102.65430578824264,12.343376310485548,4.173396876005011,12.895308078542964,56.19947390760609
misato,GGUI6GBN,20000,50,4,12,1.4,1.3,4,5,0,32.51324561235995,0.9486719524860382,101.2297796850888,11.330136091427711,4.128780727733341,12.744718299093366,55.60528595488804
misato,WIOH7YLR,576,50,4,12,1.4,1.3,4,5,10,29.44289480871835,0.6475199842453003,116.75758857301322,13.280227003723772,11.614434324865028,13.24714261831276,74.88357922342746
misato,2Y5G592H,5184,50,4,12,1.4,1.3,4,5,10,31.65257903740256,0.9188294073939324,106.68667196662808,13.971656983187792,4.392083633735416,13.128269823013124,58.81485409832802
misato,LP7WG55L,14016,50,4,12,1.4,1.3,4,5,10,32.238037632730965,0.942830146253109,103.2650588179978,11.595435458719264,4.167592373357828,12.861594478202155,56.18448062203172
misato,RK4DATKP,20000,50,4,12,1.4,1.3,4,5,10,32.46804143043144,0.9485794204473496,101.77917828534925,10.311441312308329,4.092120265978713,12.659188350372938,55.45635180872311
misato,RQH8MU3B,576,50,4,12,1.4,1.3,4,5,40,29.989355377961846,0.7461229708790779,116.96674062982258,14.037843164678993,7.115320044811837,13.274417389242547,69.42131416906574
misato,CFJ7FRYY,5184,50,4,12,1.4,1.3,4,5,40,31.88222930687628,0.9323909160494804,105.83028540219904,12.664166419457098,4.2522123545175,13.051473390078447,57.698701329895584
misato,DCGEQ6KQ,14016,50,4,12,1.4,1.3,4,5,40,32.2613347969915,0.945984155535698,103.43008936752514,9.085742132850294,4.060293418978305,12.645885632073048,55.19292003401935
misato,ZT2XA44R,20000,50,4,12,1.4,1.3,4,5,40,32.36782512029608,0.9480140054225922,102.59534688705624,8.248936072988466,4.0327473551854816,12.432949944540896,54.62885771327744
misato,IG2KHKQX,576,50,4,12,1.4,1.3,4,5,250,29.97269300484736,0.7454826697707176,117.15427692901233,14.020935064008407,7.170521163832985,13.274876203221458,69.58819980386103
misato,0E5NQUEO,5184,50,4,12,1.4,1.3,4,5,250,31.898002227240298,0.9327513653039932,105.71233197820212,12.51423323103836,4.246333287185792,13.032059796971431,57.735975952590366
misato,7624U3X6,14016,50,4,12,1.4,1.3,4,5,250,32.25634137035581,0.9457737269997596,103.42424339554393,8.996063308559267,4.058959284575289,12.605550965309927,55.26930235395216
misato,R7I351B9,20000,50,4,12,1.4,1.3,4,5,250,32.36903559367982,0.9480081570148468,102.58594206573116,8.112195786319711,4.031467600096025,12.401653278517228,54.64021645449883
misato,2E1UEESZ,576,0,4,12,1.4,1.3,12,5,0,29.58652783294774,0.6667223179340362,117.02314439260232,13.375203307353864,11.598905187781218,13.24764376929013,73.96760451606357
misato,A5QRF9LK,5184,0,4,12,1.4,1.3,12,5,0,31.72857331216557,0.9207203987240792,106.3397606228298,13.4074418459266,4.377606222301413,13.054938141396608,58.63744408727584
misato,7IKSH3XD,14016,0,4,12,1.4,1.3,12,5,0,32.31199739806304,0.9436711084842682,102.93857973210848,12.276792056981057,4.194180816899793,12.839476634837958,56.349773378258405
misato,OFP7EXH9,20000,0,4,12,1.4,1.3,12,5,0,32.552471975541195,0.9494990879297256,101.47873102454662,11.210821353491507,4.145731883674746,12.663839265850047,55.70628204127389
misato,QJOXDHKI,576,0,4,12,1.4,1.3,12,5,10,29.456506399809204,0.6482503154873848,116.8119562692901,13.289363333872746,11.613677314945162,13.24870596547068,74.94113776408521
misato,JKT3OQE3,5184,0,4,12,1.4,1.3,12,5,10,31.659104812859827,0.9185828065872192,106.96966279658572,13.961589232876976,4.404400246568922,13.105757683899188,58.949995938791744
misato,0KS00BRG,14016,0,4,12,1.4,1.3,12,5,10,32.26925098378277,0.9433391290903091,103.53051145712774,11.515134871516125,4.180651797634773,12.807266239068928,56.29167123618439
misato,PK4TAWAM,20000,0,4,12,1.4,1.3,12,5,10,32.39791711426573,0.9472134780883787,103.0106832248264,10.196804002308436,4.113032512125771,12.62266509532536,55.80492673548703
misato,SG0I7P7V,576,0,4,12,1.4,1.3,12,5,40,29.986595389549382,0.7457790413498878,117.05751001157404,14.02316716136731,7.1270305682569,13.2736384677212,69.48955510964787
misato,RNFS3UAQ,5184,0,4,12,1.4,1.3,12,5,40,31.89846881029372,0.9325059673190116,106.03299014877508,12.662923942154796,4.264833678187798,13.017706650270071,57.83622616726552
misato,WYTBMEK7,14016,0,4,12,1.4,1.3,12,5,40,32.29497067894984,0.9465771749615668,103.6461564163773,8.972820603745177,4.065776545440212,12.54758534513246,55.30155814496649
misato,0MHXP0KM,20000,0,4,12,1.4,1.3,12,5,40,32.40552465890218,0.9487084138393402,102.68953065321185,8.137339823015388,4.039633222309128,12.3072868602109,54.76642679727428
misato,AC1EPYS4,576,0,4,12,1.4,1.3,12,5,250,29.95217744146604,0.7430939066410065,117.26471643277392,14.028420098592642,7.204328982653518,13.279174966242284,69.67760959494426
misato,K0NW2SRF,5184,0,4,12,1.4,1.3,12,5,250,31.922921840755794,0.933109763264656,105.84267830222797,12.47559282050966,4.257714835151752,12.99092454507459,57.869638691526106
misato,DNLEJX5M,14016,0,4,12,1.4,1.3,12,5,250,32.29897964280676,0.946590641438961,103.50900280791866,8.843333605859842,4.064397881090477,12.501616785622424,55.35671472587792
misato,5SOKEW14,20000,0,4,12,1.4,1.3,12,5,250,32.411732761408224,0.9487046864628792,102.69577235604744,8.02413533950923,4.038905423951,12.26910533050412,54.76935339559677
misato,S4660UF3,576,12,4,12,1.4,1.3,12,5,0,29.58947239097817,0.6673259994387627,117.02506735146612,13.388570015914516,11.604413459011951,13.24660172726981,73.93563948859749
misato,DYX9FTFK,5184,12,4,12,1.4,1.3,12,5,0,31.726810041330467,0.9206306007504464,106.38694551986872,13.39049705298114,4.377944290758081,13.055048319347993,58.63510533699653
misato,LCURCLZ2,14016,12,4,12,1.4,1.3,12,5,0,32.31040216903789,0.9435919570922852,102.93456655936538,12.31279267831903,4.192644340931398,12.841230812757203,56.35633452093387
misato,ICPRVOMG,20000,12,4,12,1.4,1.3,12,5,0,32.54772005814738,0.949357647895813,101.53230662856863,11.243874079843108,4.146914626203847,12.673721326035231,55.703785267327056
misato,UGOCUPZY,576,12,4,12,1.4,1.3,12,5,10,29.464253029326123,0.6487569338083268,116.83472228129816,13.30737749217559,11.582286752486004,13.24886681536137,74.92816718145511
misato,A0UH500H,5184,12,4,12,1.4,1.3,12,5,10,31.655821776130274,0.918479858636856,106.93988445095484,13.946198462706684,4.4056852874918935,13.106049911586933,58.9534471756904
misato,D69OUUQ3,14016,12,4,12,1.4,1.3,12,5,10,32.26510593108933,0.9432738128304482,103.42588693455836,11.502161846790694,4.179146703600692,12.81117827851724,56.28516698202923
misato,CFMC1IQ8,20000,12,4,12,1.4,1.3,12,5,10,32.48738873608473,0.9489353170990944,102.128563812934,10.16790487292906,4.102346450514534,12.59281631542567,55.5736938632773
misato,XBWUPQST,576,12,4,12,1.4,1.3,12,5,40,29.990772104107545,0.746294307410717,117.083625725791,14.028785346474626,7.116656569859487,13.272265747974544,69.50009212779817
misato,MXLC9BYR,5184,12,4,12,1.4,1.3,12,5,40,31.89901432448829,0.9325274601578712,106.06157350501545,12.641324111065195,4.265366650051929,13.0167093139146,57.8329772006613
misato,EQVCHIZN,14016,12,4,12,1.4,1.3,12,5,40,32.29656306685788,0.9466259071230888,103.62236627724732,8.955982858313156,4.065579628503925,12.539031900237903,55.30530646636008
misato,I8SSKA9C,20000,12,4,12,1.4,1.3,12,5,40,32.407596972302706,0.9487290382385254,102.69970667920524,8.131841850369632,4.039348814134766,12.30405769193673,54.75532089392093
misato,5APOAJSN,576,12,4,12,1.4,1.3,12,5,250,29.949742946376364,0.743299615085125,117.28714266493056,13.999167265058972,7.198591345214755,13.278935659400725,69.59538039931317
misato,S8N8H07W,5184,12,4,12,1.4,1.3,12,5,250,31.922867881066757,0.9330923306941986,105.82495423056524,12.480641441555338,4.256667070722919,12.99063009018133,57.87175620867089
misato,WKSHHKPG,14016,12,4,12,1.4,1.3,12,5,250,32.29919450222551,0.9465677320957184,103.5044602912808,8.855425422835737,4.064832733461658,12.504781406732253,55.36163242241117
misato,Z0TI07VC,20000,12,4,12,1.4,1.3,12,5,250,32.411092038956646,0.9487078380584716,102.68723025053046,8.034397329555453,4.039518909031748,12.268056529706785,54.783272120232
misato,VNH5AXM8,576,37,4,12,1.4,1.3,12,5,0,29.597960515708586,0.6688848394155502,116.89662384620948,13.360724762832229,11.588656075232484,13.247423172260808,73.85411823899689
misato,44859FDU,5184,37,4,12,1.4,1.3,12,5,0,31.72709434953991,0.9205414721369743,106.38161682822148,13.4099270536949,4.377060524062986,13.056724716274436,58.635067411316335
misato,KNHMFY5U,14016,37,4,12,1.4,1.3,12,5,0,32.31307627116928,0.9436739927530288,102.93049062861688,12.287066382054206,4.193358193564929,12.839768361786264,56.35099964191838
misato,BZC8DUYT,20000,37,4,12,1.4,1.3,12,5,0,32.55374808762309,0.9495047530531884,101.49227237172072,11.216746806852273,4.145927116324476,12.666199432548863,55.70210389550464
misato,1TQ1O4K9,576,37,4,12,1.4,1.3,12,5,10,29.448489655582065,0.6477566263079644,116.96135687331218,13.294914177478791,11.617480548274736,13.246690899884268,75.02956148748311
misato,VOUNXBH7,5184,37,4,12,1.4,1.3,12,5,10,31.659509825727717,0.91862985342741,106.93771213469331,13.961050945179522,4.4032533191732,13.106757383294758,58.94695556342865
misato,99ZNFT3M,14016,37,4,12,1.4,1.3,12,5,10,32.26600588018152,0.9432670465111732,103.4609193745177,11.506975674728364,4.1798074703558425,12.808584553433638,56.28824528307253
misato,WMYER7IB,20000,37,4,12,1.4,1.3,12,5,10,32.49213563949261,0.9490366807579994,102.1035898654514,10.173592508514858,4.101323149989821,12.59460708349408,55.56291032820568
misato,U3QJSTXO,576,37,4,12,1.4,1.3,12,5,40,29.98937435655075,0.7461045396327972,117.0603080391589,14.032650899263365,7.115181669815746,13.27275814605839,69.50084432045557
misato,H1ESX3LA,5184,37,4,12,1.4,1.3,12,5,40,31.9015591806496,0.9325938814878464,106.02603692250196,12.637651395910146,4.262654802195133,13.01444328301826,57.83027815642004
misato,PPUG57G3,14016,37,4,12,1.4,1.3,12,5,40,32.29272712116217,0.9465493580698968,103.64169175950036,8.97819576345304,4.065077138267309,12.543139023115996,55.31658303527436
misato,73KC2RE9,20000,37,4,12,1.4,1.3,12,5,40,32.40458831849626,0.9486781835556032,102.69823693696954,8.143990802593551,4.039291784740303,12.309424637506432,54.749840633131306
misato,G867IMK0,576,37,4,12,1.4,1.3,12,5,250,29.962284063669145,0.7438791587948799,116.94307486979164,14.028562477421588,7.183260166825867,13.278259862075627,69.65489843344817
misato,MVQ8GZ0E,5184,37,4,12,1.4,1.3,12,5,250,31.92407335428823,0.9331206184625626,105.80974838204088,12.46451826573746,4.256755050899243,12.989734527713471,57.875011496221816
misato,O1U871PU,14016,37,4,12,1.4,1.3,12,5,250,32.2943070655206,0.9464412236213684,103.5961797309028,8.86823728787687,4.065601117131873,12.503050606835124,55.37685958301347
misato,9C324SC8,20000,37,4,12,1.4,1.3,12,5,250,32.40596985032076,0.9485887682437896,102.70626762032208,8.047853080011881,4.040619819124078,12.272892324942127,54.80098341288772
misato,68CSF65Q,576,50,4,12,1.4,1.3,12,5,0,29.584266379103223,0.6664357805252075,117.06574100959682,13.358233879032973,11.662827437488302,13.245696256912296,74.0226726037212
misato,WT9HFUM0,5184,50,4,12,1.4,1.3,12,5,0,31.729067517589822,0.9206772354245186,106.330544495081,13.40000852960421,4.37952028655635,13.055004132105196,58.62308289637156
misato,FLVFAVWR,14016,50,4,12,1.4,1.3,12,5,0,32.30332601710175,0.943408074080944,102.97398917582944,12.354944835762897,4.194628907652718,12.849037716210134,56.37314823915808
misato,NQU0NAJR,20000,50,4,12,1.4,1.3,12,5,0,32.55044716415037,0.9494245997071268,101.47635039183064,11.24205608644198,4.146135924004348,12.66985487236368,55.70470812554538
misato,5TP06MRP,576,50,4,12,1.4,1.3,12,5,10,29.45003726340891,0.647187474668026,116.56468252555946,13.291232894805251,11.665888163240888,13.246953476240996,75.02826569340944
misato,MQASFGCO,5184,50,4,12,1.4,1.3,12,5,10,31.65916694127161,0.9186020758748056,106.95889943817512,13.967054342308746,4.405583010246993,13.107310924639917,58.94625393834485
misato,C4L8LEYZ,14016,50,4,12,1.4,1.3,12,5,10,32.267502240373,0.943349407017231,103.48654168113428,11.487116804853684,4.179916737365841,12.806215339666927,56.2933020404332
misato,9TDZ6REN,20000,50,4,12,1.4,1.3,12,5,10,32.373265336733446,0.9467001831531524,103.0634887791763,10.21623685081388,4.115711375170364,12.634144291730967,55.85110125113659
misato,BTBKH7N0,576,50,4,12,1.4,1.3,12,5,40,29.99238826613795,0.7463792330026626,117.03232157600304,14.03316573072403,7.110829676802674,13.272523952707049,69.49238689376985
misato,9EH9ORZQ,5184,50,4,12,1.4,1.3,12,5,40,31.8993771145132,0.9325629952549934,106.03354872805754,12.652028746360587,4.26496109779811,13.017688863168718,57.82867263595804
