Sequence,Video ID,Bitrate,Quantizer,QP Step,B-Frames,IP Factor,PB Factor,Ref Number,Subme,RC Lookahead,PSNR(dB),SSIM,Cbleed,Ringing,VIF,Compression Ratio (%)
misato,5U1HYJ6T,3072,21,4,12,1.4,1.5,8,5,40,31.57598052019321,0.9144810992479324,107.73236642312892,14.000730863460731,4.4354372536424265,59.82635727318152
misato,4I0NO9W5,3072,21,4,12,1.4,2.0,8,5,40,31.576738007747377,0.9144922268390656,107.75995205922068,14.009001686862804,4.434815010981602,59.82121202256705
misato,P9XWB4N8,3072,21,4,12,1.4,0.0,12,5,40,31.57696828750356,0.914414637684822,107.78496475815004,13.996811304210093,4.436989546059655,59.83817112256536
misato,94G5R5Z6,3072,21,4,12,1.4,0.5,12,5,40,31.57866956461016,0.91452155739069,107.83092745707944,13.988147445798225,4.435600475213422,59.83757063262879
misato,CTHN33SS,3072,21,4,12,1.4,1.0,12,5,40,31.57704834466709,0.914453653395176,107.768342286362,14.001440681734104,4.435017479984412,59.84310778193871
misato,5TP8T1ZQ,3072,21,4,12,1.4,1.5,12,5,40,31.577917429000912,0.9144756150245666,107.83592477334103,13.99760711900687,4.438142095057868,59.845339076124105
misato,KPSHRZ8N,3072,21,4,12,1.4,2.0,12,5,40,31.57734213723685,0.914474155306816,107.86576082899302,13.995890180069484,4.435937136678284,59.84143905200969
misato,SKU78TFP,3072,21,4,12,1.4,0.0,16,5,40,31.58533117374066,0.9148681083321571,107.8013778079186,13.99448202696935,4.432724900318976,59.80090282081728
misato,B07XLZV8,3072,21,4,12,1.4,0.5,16,5,40,31.57917429446501,0.9144915989041328,107.78452221498848,13.981774697797366,4.437454913200235,59.83725458529376
misato,1XC2UBL5,3072,21,4,12,1.4,1.0,16,5,40,31.580596879973854,0.9145531901717184,107.8779458429784,13.99666843152328,4.435444773667429,59.82403116479561
misato,SI5IU0KB,3072,21,4,12,1.4,1.5,16,5,40,31.57832577414549,0.9145555117726326,107.80589577064046,13.97869203966578,4.436914304875245,59.82274169166865
misato,1Q3OTQTO,3072,21,4,12,1.4,2.0,16,5,40,31.58504000552617,0.914896901845932,107.74839392963928,13.985039999483831,4.432094067572187,59.79362741116463
misato,NOTYKHNZ,3072,21,4,16,1.4,0.0,1,5,40,31.52656976569816,0.9150133782625198,107.24307809124224,13.783836170603715,4.411644025626734,59.44679706569013
misato,TZQG6VC1,3072,21,4,16,1.4,0.5,1,5,40,31.52765207203801,0.9150455024838448,107.24603064477232,13.78533181725095,4.411153835700738,59.44426236606309
misato,BCLH9U95,3072,21,4,16,1.4,1.0,1,5,40,31.52693978724332,0.9150300589203836,107.26638648606286,13.782932887779452,4.41153000363648,59.44634827847436
misato,7W5BQV91,3072,21,4,16,1.4,1.5,1,5,40,31.52759405726066,0.9150591963529586,107.23348689477238,13.78317363324838,4.411256153052934,59.4420500347178
misato,CL9O9OC4,3072,21,4,16,1.4,2.0,1,5,40,31.52717485538774,0.9150523501634598,107.2318333140432,13.783304593870389,4.411353480455777,59.44344696393868
misato,W1T86T7J,3072,21,4,16,1.4,0.0,4,5,40,31.50005916131481,0.9118854576349258,108.2013217664931,13.939839853780644,4.460914101694907,59.95314282210676
misato,8LO7LCIG,3072,21,4,16,1.4,0.5,4,5,40,31.50005916131481,0.9118854576349258,108.2013217664931,13.939839853780644,4.460914101694907,59.95314282210676
misato,PVUV8MGL,3072,21,4,16,1.4,1.0,4,5,40,31.499005421538424,0.911834999024868,108.20857325424387,13.940583550580476,4.461416189050581,59.95912243768574
misato,GVCVWE0Y,3072,21,4,16,1.4,1.5,4,5,40,31.50007455108102,0.9118811297416688,108.20200616198883,13.940854616022802,4.460846794961139,59.95398350801797
misato,MKE7WW7O,3072,21,4,16,1.4,2.0,4,5,40,31.49934686550941,0.9118510147929192,108.2052539472415,13.940584927419522,4.461129511650431,59.95993151886344
misato,YMGYFZQ2,3072,21,4,16,1.4,0.0,8,5,40,31.504792107153,0.9119848960638046,108.42211979528363,13.92707226021701,4.462669575680545,59.99013300220001
misato,0HMDCCPJ,3072,21,4,16,1.4,0.5,8,5,40,31.504803473253755,0.911977927684784,108.39759390070408,13.929483658103043,4.461768880340158,59.99582817517746
misato,WF86S5QO,3072,21,4,16,1.4,1.0,8,5,40,31.504842419906616,0.9119751778244972,108.43318294511968,13.927063552240618,4.462716634189057,59.988710789192325
misato,LTINI37W,3072,21,4,16,1.4,1.5,8,5,40,31.504668113303747,0.9119676002860068,108.3961092134452,13.92330799507392,4.46245454443822,59.99900129042127
misato,X5AZ6AFA,3072,21,4,16,1.4,2.0,8,5,40,31.506089026255744,0.9120000705122948,108.39516475694444,13.927218239183054,4.463097845104273,59.984747555610895
misato,2MESRL1E,3072,21,4,16,1.4,0.0,12,5,40,31.50825777816948,0.9121390095353128,108.46374867862652,13.923519443266418,4.461538321397728,59.99987990201269
misato,LHJ1MFHG,3072,21,4,16,1.4,0.5,12,5,40,31.506785354417836,0.9120263305306434,108.462371602527,13.931401823663649,4.461264092710189,60.0007521926574
misato,K8YS24B3,3072,21,4,16,1.4,1.0,12,5,40,31.507613367910103,0.9120779320597648,108.38218097873272,13.927733919160376,4.461631585793692,59.99101161379142
misato,BFUBB0ZO,3072,21,4,16,1.4,1.5,12,5,40,31.507365805395224,0.9120481500029564,108.40402130111876,13.933227365917002,4.461597596326,59.99215570514427
misato,FT8WPHWQ,3072,21,4,16,1.4,2.0,12,5,40,31.507791729352647,0.9120876663923264,108.37829970582564,13.926341406459056,4.461412252743612,59.9861697686186
misato,RGAVMRYP,3072,21,4,16,1.4,0.0,16,5,40,31.507479681772583,0.9120884940028192,108.4261425202546,13.920053140661064,4.461839087635479,59.99264241804024
misato,M3A1LDFZ,3072,21,4,16,1.4,0.5,16,5,40,31.507774104337223,0.9120543637871742,108.39458264491708,13.918056243557714,4.461385967886307,59.99324922892352
misato,I289KT77,3072,21,4,16,1.4,1.0,16,5,40,31.50933095674086,0.9121629175543784,108.36345575207372,13.928501217780829,4.460998543491526,59.97905238263345
misato,YT0IM555,3072,21,4,16,1.4,1.5,16,5,40,31.50720824469113,0.9120449364185332,108.41828139949848,13.918414089846568,4.46115688709027,59.9969216989567
misato,LH3K85YE,3072,21,4,16,1.4,2.0,16,5,40,31.50765661249912,0.9120443400740624,108.40866484495572,13.924149455273502,4.461808600453366,59.98835681617707
misato,3PTTE519,4992,21,4,0,1.4,0.0,1,5,40,31.66578042322209,0.9175530341267586,106.07109000289358,13.003270003599294,4.345266662180429,58.65041466990595
misato,1DGK11BG,4992,21,4,0,1.4,0.5,1,5,40,31.670320720025973,0.917822884619236,106.03712674455052,12.983649354649303,4.340570251764302,58.62408792689698
misato,ARO84QVX,4992,21,4,0,1.4,1.0,1,5,40,31.671935397143343,0.9178923910856248,105.9899790231964,12.989218189438718,4.34142432179107,58.63367048209545
misato,5EF8CYGJ,4992,21,4,0,1.4,1.5,1,5,40,31.66597944693704,0.9175727236270904,106.0568794210552,12.997862135594705,4.342949788142812,58.66077470154861
misato,G7MA3OP0,4992,21,4,0,1.4,2.0,1,5,40,31.67122740876805,0.917844279706478,106.06686802903164,13.000242888156498,4.341495038569358,58.63538345865137
misato,4XNQIPDQ,4992,21,4,0,1.4,0.0,4,5,40,31.80631727129693,0.92131645321846,105.5395842869888,13.088172732002702,4.294305217619163,58.98892664952216
misato,QLK7XEEP,4992,21,4,0,1.4,0.5,4,5,40,31.80779227795795,0.9212955722212792,105.554888258343,13.094543592022434,4.295613788111523,58.99486201847424
misato,8RNMK1A5,4992,21,4,0,1.4,1.0,4,5,40,31.80675610803641,0.9212670525908472,105.54975736641588,13.08243561044244,4.295303088888375,59.00404003308384
misato,K8AQK3V4,4992,21,4,0,1.4,1.5,4,5,40,31.80399436018904,0.92117312759161,105.55629701123644,13.10060021098949,4.295209660270026,59.00566451638595
misato,2BTLV37P,4992,21,4,0,1.4,2.0,4,5,40,31.80620983518103,0.9212500748038293,105.53062273341052,13.09313577429148,4.296273587727564,58.9976179512358
misato,4RATOCSZ,4992,21,4,0,1.4,0.0,8,5,40,31.83581792167864,0.921568114757538,105.61288002146026,13.116480186091865,4.305083201128594,59.1965950324312
misato,87ZTA2AB,4992,21,4,0,1.4,0.5,8,5,40,31.8337586117406,0.9214808747172356,105.64894467592588,13.123449582615809,4.304063295238294,59.20093752281467
misato,RVZ0OBAL,4992,21,4,0,1.4,1.0,8,5,40,31.834451767682687,0.9214946648478508,105.61825349151236,13.124941711078302,4.3060142406617645,59.20693610123375
misato,IXBR4BDK,4992,21,4,0,1.4,1.5,8,5,40,31.83324434566828,0.9215562990307808,105.60833021556714,13.121330297707294,4.305523269196057,59.20284644871832
misato,MOG7T2HQ,4992,21,4,0,1.4,2.0,8,5,40,31.83303295030148,0.9214654451608658,105.61123021436153,13.128342770132644,4.3063352635919365,59.203971577231066
misato,AK9FYC0H,4992,21,4,0,1.4,0.0,12,5,40,31.839060268568232,0.9213719484210016,105.7696862835166,13.135911840692948,4.3142217446895925,59.31063123186085
misato,EIR53CVC,4992,21,4,0,1.4,0.5,12,5,40,31.840580152242254,0.9214289912581444,105.76149622154708,13.139209583727723,4.313103549165571,59.304405099360544
misato,US3R4YLT,4992,21,4,0,1.4,1.0,12,5,40,31.841050987028524,0.921431204676628,105.76612144097226,13.12850187678655,4.313725508731505,59.303754041850354
misato,8A0RRF1B,4992,21,4,0,1.4,1.5,12,5,40,31.839397968978165,0.9213799661397934,105.777515175299,13.157962631784152,4.312252287295675,59.3018071902665
misato,EXYH7V8N,4992,21,4,0,1.4,2.0,12,5,40,31.8382067218367,0.9213108083605768,105.75133824628664,13.128246007045744,4.315511306153496,59.30129519358373
misato,UPPZH53I,4992,21,4,0,1.4,0.0,16,5,40,31.83924660101657,0.9211931690573693,105.84134182581025,13.133412456189555,4.319539367609472,59.357741247622144
misato,SOKRMUSD,4992,21,4,0,1.4,0.5,16,5,40,31.83918563942281,0.9212064492702484,105.84051164882332,13.13961173515917,4.320017002436347,59.3528804396092
misato,H08N6CSJ,4992,21,4,0,1.4,1.0,16,5,40,31.8425440036761,0.9213362702727318,105.86501949146414,13.144755651781049,4.317576365991169,59.339423144083135
misato,EMIQRCRV,4992,21,4,0,1.4,1.5,16,5,40,31.84047955412544,0.9212933304905891,105.85457546175738,13.142407768351031,4.317478118498036,59.342052657910685
misato,OVX8LKJC,4992,21,4,0,1.4,2.0,16,5,40,31.839644949818627,0.9212009558081626,105.86550719521593,13.152855360672968,4.318988399197857,59.35026988862177
misato,F63XFPFP,4992,21,4,4,1.4,0.0,1,5,40,31.834171281163304,0.931422549188137,105.94809871238424,12.606892782800232,4.231116125531047,57.49958518787276
misato,K7N6ZOWO,4992,21,4,4,1.4,0.5,1,5,40,31.83187928279454,0.931368534564972,105.9552367030768,12.602985043039716,4.23125497956793,57.5021641341267
misato,4NKS7GNS,4992,21,4,4,1.4,1.0,1,5,40,31.83324416336612,0.9314078575372696,105.92584365837187,12.614751624209404,4.230832693029778,57.5143445984192
misato,VU8XO2M6,4992,21,4,4,1.4,1.5,1,5,40,31.832935442780467,0.9313941782712936,105.93290965591248,12.613330771219724,4.232124126324756,57.512618979969865
misato,8VD8531L,4992,21,4,4,1.4,2.0,1,5,40,31.833593653922225,0.9313835027813911,105.96669676167048,12.612361975305369,4.231595890326161,57.50866838828185
misato,O62ZN0IG,4992,21,4,4,1.4,0.0,4,5,40,31.90705403711672,0.9316892552375794,105.93683001181525,12.611911202264514,4.265390479474768,57.977366586148335
misato,T6KPCP67,4992,21,4,4,1.4,0.5,4,5,40,31.90660331394593,0.931659642457962,105.9051893108603,12.610309068307748,4.264173685526221,57.98736000288235
misato,R88VNKAG,4992,21,4,4,1.4,1.0,4,5,40,31.90668662359141,0.931671295762062,105.87419872202938,12.603838527550227,4.263794750418385,57.98452821876039
misato,X66W2Y7H,4992,21,4,4,1.4,1.5,4,5,40,31.90657508723569,0.9316484314203264,105.90061412519296,12.611976693111808,4.263127675401504,57.98565334727313
misato,2LY75U97,4992,21,4,4,1.4,2.0,4,5,40,31.908133831517592,0.9317957004904748,105.91511933834872,12.628375611838358,4.2636435186975055,57.973909028303
misato,KM1XBR4P,4992,21,4,4,1.4,0.0,8,5,40,31.943369063948666,0.9322598654031754,105.98650445360728,12.596923223356349,4.279148544526469,58.15555407364472
misato,EMVZDU5C,4992,21,4,4,1.4,0.5,8,5,40,31.944384144456432,0.9322617986798286,106.02092496624236,12.605456724749502,4.27742525259124,58.13617405105997
misato,62M6DIDZ,4992,21,4,4,1.4,1.0,8,5,40,31.941896647945605,0.9321944782137872,106.00159569950814,12.60824470325594,4.278017812391775,58.150238157469325
misato,YK7LDJ6R,4992,21,4,4,1.4,1.5,8,5,40,31.94320652487218,0.932294151186943,105.98685444757903,12.614947680128768,4.276398816209195,58.13954311565151
misato,C9D4Z69V,4992,21,4,4,1.4,2.0,8,5,40,31.941060112644,0.9321469458937643,106.02201458333332,12.602471158694607,4.279218620119529,58.160010341068805
misato,RHO4KRBK,4992,21,4,4,1.4,0.0,12,5,40,31.953378171501917,0.9324301719665528,106.09629430338543,12.613831385348648,4.283387987652204,58.19192480096129
misato,OS53UARM,4992,21,4,4,1.4,0.5,12,5,40,31.954467819410368,0.9324825245141984,106.08064073350698,12.593828554462364,4.282998509353152,58.18348633711568
misato,B7H20G47,4992,21,4,4,1.4,1.0,12,5,40,31.956076138833268,0.932580353617668,106.07890201702352,12.594583689761926,4.282175162671368,58.17424511303907
misato,TFAMH0FU,4992,21,4,4,1.4,1.5,12,5,40,31.9551647439947,0.9325164121389388,106.07806816285688,12.600724402148876,4.28320956417463,58.17620460651632
misato,5N06879O,4992,21,4,4,1.4,2.0,12,5,40,31.95816797391279,0.9326509311795236,106.03435678047836,12.59557824087346,4.280755835098868,58.15337334703293
misato,DRA6QGZV,4992,21,4,4,1.4,0.0,16,5,40,31.959017453762804,0.9325805681943894,106.21070251736104,12.587816294615813,4.284940868223108,58.21249316152579
misato,C6VOBKIU,4992,21,4,4,1.4,0.5,16,5,40,31.959912843149983,0.9326422396302224,106.12596059148348,12.593166855148295,4.285030939984047,58.20481321128428
misato,ATP655X1,4992,21,4,4,1.4,1.0,16,5,40,31.95550179550637,0.9324181947112083,106.15924463975696,12.590923260653383,4.286184593711418,58.218700331186
misato,UITVTNWM,4992,21,4,4,1.4,1.5,16,5,40,31.95989815164596,0.9326561903953552,106.12403630521798,12.587033648517211,4.28524180610453,58.215868547064034
misato,T4Q68035,4992,21,4,4,1.4,2.0,16,5,40,31.961958859237622,0.9326897433400154,106.14808590615355,12.598285850693596,4.284231897068812,58.2034289239568
misato,T5HWALJS,4992,21,4,8,1.4,0.0,1,5,40,31.84557374959956,0.932400502860546,106.31340414617088,12.576349334981094,4.216375575785001,57.37140903067333
misato,KZVOP60O,4992,21,4,8,1.4,0.5,1,5,40,31.849412154556138,0.932506472170353,106.25356117380396,12.575845785380563,4.216009475835341,57.35732596142389
misato,25A6ZZO0,4992,21,4,8,1.4,1.0,1,5,40,31.84768619617926,0.9324284106492996,106.2890594979745,12.58175921376904,4.216496370015768,57.36832440868335
misato,8UY1RH55,4992,21,4,8,1.4,1.5,1,5,40,31.848110874186837,0.932464275956154,106.29543274257328,12.573978121576928,4.2164336788704695,57.3626861242262
misato,STW024O3,4992,21,4,8,1.4,2.0,1,5,40,31.84933423428281,0.9325033682584762,106.30727440441746,12.578361582559817,4.213421497728223,57.35386208263184
misato,GE9KOFHC,4992,21,4,8,1.4,0.0,4,5,40,31.887299678804137,0.9322897577285768,106.52760502628276,12.609170165752897,4.254864608440822,57.84230691799173
misato,5KXI6B95,4992,21,4,8,1.4,0.5,4,5,40,31.886740712897687,0.9322307732701302,106.51719748384454,12.61155608838872,4.256377256458069,57.84713612127116
misato,PF5JOHVL,4992,21,4,8,1.4,1.0,4,5,40,31.88747530184647,0.9323062813282011,106.55839191261578,12.59927366488264,4.256028771783741,57.83777479920723
misato,CCEDQN8D,4992,21,4,8,1.4,1.5,4,5,40,31.8879698336704,0.9322964677214622,106.51216397690008,12.602894662193435,4.2555838424494254,57.84278098899428
misato,A415K93R,4992,21,4,8,1.4,2.0,4,5,40,31.88765253222161,0.9323033013939858,106.57545916642556,12.607154451490056,4.255323815776439,57.83034136588706
misato,9C1SV6GH,4992,21,4,8,1.4,0.0,8,5,40,31.90713927327496,0.932467813193798,106.68423905767752,12.595205077516573,4.270204047892046,57.99752408517729
misato,00WW2HQV,4992,21,4,8,1.4,0.5,8,5,40,31.906982442197453,0.9324050346016884,106.69081141131365,12.568946359847969,4.270125625662452,57.99955943001496
misato,QRK1QNQ7,4992,21,4,8,1.4,1.0,8,5,40,31.907043858716317,0.9324109172821043,106.74146863667058,12.59672554553688,4.271069730168337,58.00325718383495
misato,48IB5XQ5,4992,21,4,8,1.4,1.5,8,5,40,31.908353824946516,0.9324561977386474,106.74779230806332,12.584378348130258,4.271726261041854,58.00430646098727
misato,36EU6MQB,4992,21,4,8,1.4,2.0,8,5,40,31.905837304173588,0.9323505717515944,106.77419709683645,12.60223462660689,4.271809647593031,58.005008086071065
misato,R0XVFTTD,4992,21,4,8,1.4,0.0,12,5,40,31.90990119922348,0.9323922410607338,106.7939459997107,12.587018297841963,4.2756641548425085,58.04187816817701
misato,VUVB1NFJ,4992,21,4,8,1.4,0.5,12,5,40,31.91850068327882,0.9328175503015518,106.71889843026624,12.564344440542513,4.271941372599202,57.98057130612566
misato,27Z2BJ4C,4992,21,4,8,1.4,1.0,12,5,40,31.91513645121576,0.9326714506745338,106.73075783299576,12.580100643515287,4.273167331395534,58.00885754261187
misato,KG89R6AZ,4992,21,4,8,1.4,1.5,12,5,40,31.9162220624164,0.9326853436231614,106.7629665075232,12.572386661115166,4.271330647331985,57.98798577660573
misato,TAZMHS9Y,4992,21,4,8,1.4,2.0,12,5,40,31.912985041840056,0.9325633677840232,106.77190701557682,12.568043247114378,4.273679978473967,58.00648718759906
misato,EJPZ27WC,4992,21,4,8,1.4,0.0,16,5,40,31.913342616563213,0.9325185588002204,106.84331516685955,12.574847773519965,4.275285422416552,58.03453954905735
misato,8J70RWD9,4992,21,4,8,1.4,0.5,16,5,40,31.91371476592575,0.9325285851955414,106.83435478274504,12.58878090361575,4.27622257280245,58.05161874704299
misato,DOQ8X4A8,4992,21,4,8,1.4,1.0,16,5,40,31.91269881431323,0.9324502629041672,106.88294720654902,12.56934084371031,4.275733497370226,58.05409655814972
misato,0AY35BHX,4992,21,4,8,1.4,1.5,16,5,40,31.919796743553533,0.9328164899349212,106.77581992910876,12.563008508152643,4.271771022576931,57.98797945565903
misato,SH1RL1S7,4992,21,4,8,1.4,2.0,16,5,40,31.91816651957136,0.932753880918026,106.79530523124028,12.570682089633689,4.2735987079631,58.00394616702533
misato,HSGCHHVM,4992,21,4,12,1.4,0.0,1,5,40,31.838786818682955,0.9319641575217248,105.63751772521216,12.728974498524396,4.224371114048259,57.37809027133613
misato,GRFG4OBM,4992,21,4,12,1.4,0.5,1,5,40,31.83955855862041,0.931975876390934,105.61475809944056,12.733620590075212,4.223862998342841,57.37657956507463
misato,CYGWKLG9,4992,21,4,12,1.4,1.0,1,5,40,31.841743329098243,0.932045087516308,105.5990960069444,12.726300519897666,4.223409532686262,57.36704125650307
misato,VHKORHGN,4992,21,4,12,1.4,1.5,1,5,40,31.839786629713576,0.9319838446378708,105.61724923321756,12.736623366337732,4.224100852967018,57.37738864625233
misato,HGAMMCDA,4992,21,4,12,1.4,2.0,1,5,40,31.840434444083957,0.9320043274760246,105.6138430434992,12.732134110958109,4.22378350088194,57.37508782165322
misato,THC4EQ22,4992,21,4,12,1.4,0.0,4,5,40,31.86612675576305,0.931536332666874,105.94652945722416,12.761702151385432,4.26160196013466,57.821321374944965
misato,7NZ8J0T0,4992,21,4,12,1.4,0.5,4,5,40,31.86718194905579,0.9315698277950288,105.96425830439809,12.764071538780415,4.261815074730632,57.82332511504913
misato,DR88M1FP,4992,21,4,12,1.4,1.0,4,5,40,31.86647806183946,0.931558147072792,105.9753791763117,12.767922515541036,4.261495327444743,57.82670050058737
misato,HHU3UR9D,4992,21,4,12,1.4,1.5,4,5,40,31.866426984977625,0.9315343624353408,105.98984531008873,12.7628491175257,4.2618525725609055,57.81660594870616
misato,L76KK6N7,4992,21,4,12,1.4,2.0,4,5,40,31.86617877077359,0.9315367463231088,105.95006235532408,12.771867632740175,4.260373729792152,57.82289529067347
misato,444Z49CE,4992,21,4,12,1.4,0.0,8,5,40,31.87915605435177,0.9316116654872896,106.1463698808835,12.741764594855082,4.273017326427242,57.95006009640076
misato,Z6T8PZ1U,4992,21,4,12,1.4,0.5,8,5,40,31.87976399897116,0.9316455900669098,106.10439770326968,12.749135944148366,4.270996452324389,57.9427594029613
misato,8Z14ZSOX,4992,21,4,12,1.4,1.0,8,5,40,31.878421452368613,0.9315965324640274,106.14548076654135,12.740371161106088,4.272571583391996,57.93858757813876
misato,1A6KRCN6,4992,21,4,12,1.4,1.5,8,5,40,31.87947311107119,0.9316395449638368,106.15077785855516,12.747474985370689,4.271449114395859,57.93531964869443
